tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,numVotes_log1p,label,genres,titleType,isAdult,dir_count,dir_avg_birth_year,dir_min_birth_year,dir_avg_death_year,dir_professions,wri_count,wri_avg_birth_year,wri_min_birth_year,wri_avg_death_year,wri_professions,startYear_was_missing,runtimeMinutes_was_missing,numVotes_was_missing,genre_year_direct,genre_runtime_direct,genre_votes_direct,genre_rating_direct,genre_gross_direct,genre_external_rows,genre_source_file_count,genre_title_variant_count,genre_year_variant_count,genre_runtime_variant_count,genre_votes_variant_count,genre_rating_variant_count,genre_title_external,genre_title_key_external,genre_token_count,genre_labels,genre_match_flag,genre_title_key,genre_title_exact,genre_year_abs_diff,genre_runtime_abs_diff,genre_center_year,genre_center_runtime,genre_center_rating,genre_center_votes,genre_center_gross_usd,genre_fill_startYear,genre_fill_runtimeMinutes,genre_fill_numVotes,genre_fill_startYear_source,genre_fill_runtime_source,genre_fill_numVotes_source,title_key,rt_id,rt_movie_title,rt_year,rt_tomatometer_rating,rt_tomatometer_count,rt_audience_rating,rt_audience_count,rt_runtime_minutes,rt_high,rt_certified_fresh,candidate_count,year_diff,runtime_diff,rt_match_flag,rt_tomatometer_missing,rt_audience_missing,rt_score_gap,rt_score_gap_abs,rt_popularity_log1p,oscar_was_nominated,oscar_was_winner,oscar_num_nominations,oscar_num_wins
tt0433442,The Return,The Return,2006,85,9.385049695767997,False,Horror Mystery Thriller,movie,0.0,1,1972.0,1972.0,,producer director writer,1,,,,writer miscellaneous producer,0,0,0,2005.0,85.0,12156.0,4.7,7749851.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,The Return,the return,3.0,horror|mystery|thriller,1,the return,1,1.0,0.0,2011.0,91.0,5.7,253.0,3777825.5901044183,2005.0,85.0,12156.0,direct_tconst,direct_tconst,direct_tconst,the return,11756.0,The Return,2006.0,16,56,32.0,192208.0,85.0,0.0,0.0,1.0,0.0,0.0,1,0,0,-16.0,16.0,4.04305126783455,0,0,0,0
tt0031088,Beau Geste,,1939,112,8.691775914209819,True,Action Adventure Drama,movie,0.0,1,1896.0,1896.0,1975.0,director writer producer,2,1892.0,1875.0,1962.0,writer,0,0,0,1939.0,112.0,6242.0,7.6,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Beau Geste,beau geste,4.0,action|adventure|drama|war,1,beau geste,1,0.0,0.0,1994.5,94.5,6.050000000000001,142.49999999999997,6185731.608197136,1939.0,112.0,6242.0,direct_tconst,direct_tconst,direct_tconst,beau geste,3155.0,Beau Geste,1939.0,100,10,85.0,737.0,114.0,1.0,0.0,1.0,0.0,2.0,1,0,0,15.0,15.0,2.3978952727983707,1,0,2,0
tt0031022,The Adventures of Sherlock Holmes,,1939,85,8.797397374012059,True,Crime Mystery Thriller,movie,0.0,1,1896.0,1896.0,1975.0,director assistant_director producer,4,1879.25,1853.0,1956.75,"writer producer actor,writer,writer script_department,writer actor archive_footage",0,0,0,1939.0,85.0,6996.0,7.3,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,The Adventures of Sherlock Holmes,the adventures of sherlock holmes,3.0,crime|mystery|thriller,1,the adventures of sherlock holmes,1,0.0,0.0,2008.0,92.0,6.0,253.0,3777825.5901044183,1939.0,85.0,6996.0,direct_tconst,direct_tconst,direct_tconst,the adventures of sherlock holmes,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0109842,Fresh,,1998,114,9.470162947548884,True,Crime Drama Thriller,movie,0.0,1,1965.0,1965.0,,writer producer director,1,1965.0,1965.0,,writer producer director,0,0,0,1994.0,114.0,13761.0,7.5,8094616.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Fresh,fresh,3.0,crime|drama|thriller,1,fresh,1,4.0,0.0,1999.0,93.0,6.1,176.99999999999997,2706374.999999999,1994.0,114.0,13761.0,direct_tconst,direct_tconst,direct_tconst,fresh,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1796652,Tokyo Family,Tokyo kazoku,2000,146,7.593877844605118,True,Drama,movie,0.0,1,1931.0,1931.0,,writer director assistant_director,2,1949.0,1931.0,,"writer assistant_director director,writer director assistant_director",0,0,0,,,,,,,,,,,,,,,,,0,tokyo family,0,,,,,,,,,,,none,none,none,tokyo family,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1481363,Naruto Shippuden The Movie 3 Inheritors of the Will of Fire,Gekijo ban Naruto Shippuden Hi no ishi wo tsugu mono,2009,95,8.492077212979199,True,Action Animation Fantasy,movie,0.0,1,,,,director art_department animation_department,2,1964.5,1955.0,,"writer producer animation_department,writer editor miscellaneous",0,0,0,2009.0,95.0,3905.0,7.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire,naruto shipp den the movie 3 inheritors of the will of fire,3.0,action|animation|fantasy,1,naruto shippuden the movie 3 inheritors of the will of fire,0,0.0,0.0,2008.0,91.0,6.1,170.00000000000006,12735902.592790604,2009.0,95.0,3905.0,direct_tconst,direct_tconst,direct_tconst,naruto shippuden the movie 3 inheritors of the will of fire,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt12642180,Ram Singh Charlie,Ram Singh Charlie,2020,104,7.285506548522785,True,Drama,movie,0.0,1,,,,director writer assistant_director,3,1979.0,1979.0,,"actor writer art_director,director writer assistant_director,writer actor music_department",0,0,0,,,,,,,,,,,,,,,,,0,ram singh charlie,0,,,,,,,,,,,none,none,none,ram singh charlie,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0076935,The Yellow Handkerchief,,1977,108,6.988413181999592,True,Comedy Drama,movie,0.0,1,1931.0,1931.0,,writer director assistant_director,3,1935.3333333333333,1931.0,2020.0,"writer actor script_department,writer director assistant_director,writer director",0,0,0,,,,,,,,,,,,,,,,,0,the yellow handkerchief,0,,,,,,,,,,,none,none,none,the yellow handkerchief,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt5548032,Oppam,Oppam,2016,143,8.225503097566918,True,Action Thriller,movie,0.0,1,1957.0,1957.0,,director writer producer,2,1957.0,1957.0,,"writer,director writer producer",0,0,0,2016.0,143.0,4175.0,7.3,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Oppam,oppam,3.0,action|crime|thriller,1,oppam,1,0.0,0.0,1999.0,93.0,5.8,176.99999999999997,4480743.999999996,2016.0,143.0,4175.0,direct_tconst,direct_tconst,direct_tconst,oppam,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0018684,Beggars of Life,Beggars of Life,1998,100,6.9975959829819265,True,Adventure Crime Drama,movie,0.0,1,1896.0,1896.0,1975.0,director writer producer,2,1889.0,1887.0,1951.5,"writer actor miscellaneous,writer producer script_department",0,0,0,1928.0,84.0,1228.0,7.5,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Beggars of Life,beggars of life,3.0,adventure|crime|drama,1,beggars of life,1,70.0,16.0,1993.0,92.0,6.1,163.99999999999994,2706374.999999999,1928.0,84.0,1228.0,direct_tconst,direct_tconst,direct_tconst,beggars of life,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1646987,Wrath of the Titans,,2012,99,12.134254357739701,False,Action Adventure Fantasy,movie,0.0,1,1976.0,1976.0,,producer director writer,4,1960.6666666666667,1931.0,1998.0,"producer writer miscellaneous,writer producer script_department,writer,producer writer director",0,0,0,2012.0,99.0,191139.0,5.7,83670083.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Wrath of the Titans,wrath of the titans,3.0,action|adventure|fantasy,1,wrath of the titans,1,0.0,0.0,1999.0,91.0,5.9,132.99999999999997,12735902.592790604,2012.0,99.0,191139.0,direct_tconst,direct_tconst,direct_tconst,wrath of the titans,4430.0,Wrath of the Titans,2012.0,27,172,49.0,158072.0,99.0,0.0,0.0,1.0,0.0,0.0,1,0,0,-22.0,22.0,5.153291594497779,0,0,0,0
tt0271678,No 20 Madras Mail,,1990,177,7.061334366910438,True,Comedy Crime Drama,movie,0.0,2,1954.5,1952.0,,"director writer producer,director",2,1957.0,1957.0,2021.0,"music_department writer soundtrack,writer director producer",0,0,0,1990.0,177.0,1260.0,7.8,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,No: 20 Madras Mail,no 20 madras mail,5.0,comedy|crime|drama|mystery|thriller,1,no 20 madras mail,1,0.0,0.0,2005.0,93.0,6.0,222.00000000000003,3777825.5901044183,1990.0,177.0,1260.0,direct_tconst,direct_tconst,direct_tconst,no 20 madras mail,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0061189,The Wild Angels,,1966,93,7.97522083865341,False,Action Drama Thriller,movie,0.0,1,1926.0,1926.0,2024.0,producer director actor,2,1934.5,1930.0,2014.5,"actor director writer,writer actor assistant_director",0,0,0,1966.0,93.0,3125.0,5.6,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,The Wild Angels,the wild angels,3.0,action|drama|thriller,1,the wild angels,1,0.0,0.0,1999.0,94.0,5.8,163.99999999999994,4480743.999999996,1966.0,93.0,3125.0,direct_tconst,direct_tconst,direct_tconst,the wild angels,16299.0,The Wild Angels,1966.0,63,19,46.0,1838.0,124.0,0.0,0.0,1.0,0.0,31.0,1,0,0,17.0,17.0,2.995732273553991,0,0,0,0
tt0116040,Daylight,,1996,114,8.705887566527801,False,Action Adventure Drama,movie,0.0,1,1949.0,1949.0,,producer director actor,1,1951.0,1951.0,,writer producer actor,0,0,0,1996.0,114.0,74128.0,5.9,33023469.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Daylight,daylight,4.0,action|adventure|drama|thriller,1,daylight,1,0.0,0.0,1999.0,93.5,5.85,148.49999999999994,7726103.608197134,1996.0,114.0,74128.0,direct_tconst,direct_tconst,direct_tconst,daylight,4956.0,Daylight,1996.0,25,40,37.0,53569.0,115.0,0.0,0.0,1.0,0.0,1.0,1,0,0,-12.0,12.0,3.713572066704308,1,0,1,0
tt0056860,Beach Party,,1963,101,7.635303886259415,False,Comedy Musical Romance,movie,0.0,1,1921.0,1921.0,2012.0,director producer writer,1,1911.0,1911.0,1963.0,writer producer miscellaneous,0,0,0,1963.0,101.0,2211.0,5.7,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Beach Party,beach party,3.0,comedy|musical|romance,1,beach party,1,0.0,0.0,1996.0,95.0,6.2,150.0,2971339.999999997,1963.0,101.0,2211.0,direct_tconst,direct_tconst,direct_tconst,beach party,3137.0,Beach Party,1963.0,43,7,43.0,450.0,101.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0.0,0.0,2.0794415416798357,0,0,0,0
tt0035939,Ghosts on the Loose,Ghosts on the Loose,1943,67,8.189235904552104,False,Comedy Horror,movie,0.0,1,1892.0,1892.0,1970.0,director assistant_director writer,1,1904.0,1904.0,1973.0,writer,0,0,0,,,,,,,,,,,,,,,,,0,ghosts on the loose,0,,,,,,,,,,,none,none,none,ghosts on the loose,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0146336,Urban Legend,,1998,99,11.072698090049775,False,Horror Mystery Thriller,movie,0.0,1,,,,composer editor camera_department,1,1974.0,1974.0,2020.0,producer writer actor,0,0,0,1998.0,99.0,68104.0,5.6,38072438.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Urban Legend,urban legend,3.0,horror|mystery|thriller,1,urban legend,1,0.0,0.0,2011.0,91.0,5.7,253.0,3777825.5901044183,1998.0,99.0,68104.0,direct_tconst,direct_tconst,direct_tconst,urban legend,15765.0,Urban Legend,1998.0,19,54,37.0,164277.0,100.0,0.0,0.0,1.0,0.0,1.0,1,0,0,-18.0,18.0,4.007333185232471,0,0,0,0
tt0119910,Polish Wedding,Polish Wedding,1998,105,8.09009578318096,False,Comedy Drama Romance,movie,0.0,1,,,,director writer,1,,,,director writer,0,0,0,1998.0,105.0,3342.0,5.5,563143.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Polish Wedding,polish wedding,3.0,comedy|drama|romance,1,polish wedding,1,0.0,0.0,1999.0,95.0,6.2,163.99999999999994,1709999.9999999998,1998.0,105.0,3342.0,direct_tconst,direct_tconst,direct_tconst,polish wedding,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0268579,Ripper,Ripper,2001,114,7.955775781534187,False,Horror Thriller,movie,0.0,1,1947.0,1947.0,,producer director writer,4,,,,"producer writer miscellaneous,producer actor writer,writer producer,actor writer producer",0,0,0,2001.0,114.0,2925.0,4.6,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Ripper,ripper,2.0,horror|thriller,1,ripper,1,0.0,0.0,2012.0,91.0,5.35,232.99999999999997,3925025.499999999,2001.0,114.0,2925.0,direct_tconst,direct_tconst,direct_tconst,ripper,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0420223,Stranger Than Fiction,Stranger Than Fiction,2006,113,12.32365566118389,True,Comedy Drama Fantasy,movie,0.0,1,1969.0,1969.0,,producer director writer,1,1975.0,1975.0,,writer director actor,0,0,0,2006.0,113.0,231213.5,7.6,40137776.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,Stranger Than Fiction,stranger than fiction,4.0,comedy|drama|fantasy|romance,1,stranger than fiction,1,0.0,0.0,2002.0,94.0,6.15,189.5,3351563.2031327677,2006.0,113.0,231213.5,direct_tconst,direct_tconst,direct_tconst,stranger than fiction,13169.0,Stranger Than Fiction,2006.0,72,174,85.0,401878.0,113.0,0.0,1.0,1.0,0.0,0.0,1,0,0,-13.0,13.0,5.1647859739235145,0,0,0,0
tt0306909,Public Enemy,Gonggongui jeog,2002,138,7.6984827878809465,True,Action Crime,movie,0.0,1,1960.0,1960.0,,producer director writer,5,,,,"writer editor,writer",0,0,0,2002.0,138.0,2293.0,7.1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Public Enemy,public enemy,2.0,action|comedy,1,public enemy,1,0.0,0.0,2002.0,93.5,5.9,177.0,7982294.811329903,2002.0,138.0,2293.0,direct_tconst,direct_tconst,direct_tconst,public enemy,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt8328740,Okko s Inn,Waka okami wa shogakusei,2018,94,8.479628037641143,True,Adventure Animation Drama,movie,0.0,1,1962.0,1962.0,,animation_department art_department director,3,,,,"writer,writer miscellaneous script_department",0,0,0,2018.0,94.0,2036.0,7.1,134787.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,Okko's Inn,okko s inn,5.0,adventure|animation|drama|family|fantasy,1,okko s inn,1,0.0,0.0,2007.0,90.0,6.2,163.99999999999994,15359381.158961203,2018.0,94.0,2036.0,direct_tconst,direct_tconst,direct_tconst,okko s inn,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt2345613,Leprechaun Origins,Leprechaun Origins,2014,90,8.634264863002075,False,Comedy Fantasy Horror,movie,0.0,1,,,,director writer visual_effects,2,,,,producer writer director,0,0,0,2014.0,90.0,5998.0,3.2,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Leprechaun: Origins,leprechaun origins,2.0,fantasy|horror,1,leprechaun origins,1,0.0,0.0,2010.5,90.0,5.55,202.00000000000003,8052604.796395303,2014.0,90.0,5998.0,direct_tconst,direct_tconst,direct_tconst,leprechaun origins,8874.0,Leprechaun: Origins,2014.0,0,7,10.0,578.0,90.0,0.0,0.0,1.0,0.0,0.0,1,0,0,-10.0,10.0,2.0794415416798357,0,0,0,0
tt0062776,Candy,,1968,124,8.03365842788615,False,Adventure Comedy Fantasy,movie,0.0,1,1927.0,1927.0,2000.0,actor director writer,3,1925.3333333333333,1922.0,2000.3333333333333,"writer,writer actor producer",0,0,0,1968.0,115.0,3314.0,5.1,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Candy,candy,3.0,adventure|comedy|fantasy,1,candy,1,0.0,9.0,2005.0,91.0,6.0,215.00000000000006,12735902.592790604,1968.0,115.0,3314.0,direct_tconst,direct_tconst,direct_tconst,candy,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1152827,Super Hybrid,,2010,94,7.485491608030754,False,Horror Sci Fi Thriller,movie,0.0,1,1967.0,1967.0,,director writer assistant_director,1,,,,writer miscellaneous producer,0,0,0,2010.0,94.0,1844.0,4.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Super Hybrid,super hybrid,3.0,horror|science fiction|thriller,1,super hybrid,1,0.0,0.0,2011.0,90.0,5.6,276.99999999999994,4480743.999999996,2010.0,94.0,1844.0,direct_tconst,direct_tconst,direct_tconst,super hybrid,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt2243621,The Snow Queen,Snezhnaya koroleva,1997,80,7.8399193600125825,False,Adventure Animation Family,movie,0.0,2,1972.5,1960.0,,"animation_department director writer,director writer producer",4,1960.0,1960.0,,"writer,writer director,writer producer miscellaneous,animation_department director writer",0,0,0,2012.0,80.0,2710.0,5.3,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,The Snow Queen,the snow queen,3.0,adventure|animation|family,1,the snow queen,1,15.0,0.0,2007.0,90.0,6.2,132.99999999999997,17223265.000000022,2012.0,80.0,2710.0,direct_tconst,direct_tconst,direct_tconst,the snow queen,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0424273,Electric Shadows,,2004,93,6.92951677076365,True,Drama,movie,0.0,1,,,,director writer,2,,,,"director writer,writer director producer",0,0,0,,,,,,,,,,,,,,,,,0,electric shadows,0,,,,,,,,,,,none,none,none,electric shadows,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt9652782,Bait,Bait,2019,89,8.379539026117442,True,Drama,movie,0.0,1,1976.0,1976.0,,director editor writer,1,1976.0,1976.0,,director editor writer,0,0,0,,,,,,,,,,,,,,,,,0,bait,0,,,,,,,,,,,none,none,none,bait,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt4393278,Chto tvoryat muzhchiny 2,Chto tvoryat muzhchiny 2,2015,90,7.138866999945524,False,Comedy,movie,0.0,1,1984.0,1984.0,,producer director actor,3,1983.0,1982.0,,"writer producer director,producer director actor,actor writer director",0,0,0,,,,,,,,,,,,,,,,,0,chto tvoryat muzhchiny 2,0,,,,,,,,,,,none,none,none,chto tvoryat muzhchiny 2,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt3772964,Eventide,Eventide,2015,73,7.0587581525186645,False,Drama,movie,0.0,1,,,,writer director producer,1,,,,writer director producer,0,0,0,,,,,,,,,,,,,,,,,0,eventide,0,,,,,,,,,,,none,none,none,eventide,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt11542214,Eltilerin Savasi,,2020,118,8.31238059678675,False,Comedy Family,movie,0.0,1,1985.0,1985.0,,assistant_director director actor,1,1984.0,1984.0,,actress writer art_department,0,0,0,2020.0,118.0,4654.0,5.8,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Eltilerin Savasi,eltilerin savasi,2.0,comedy|family,1,eltilerin savasi,1,0.0,0.0,2006.0,91.5,6.1,170.00000000000003,12048738.203132778,2020.0,118.0,4654.0,direct_tconst,direct_tconst,direct_tconst,eltilerin savasi,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt12680508,Minor Premise,,1997,95,7.64826303090192,False,Drama Sci Fi Thriller,movie,0.0,1,,,,producer director writer,3,1981.0,1981.0,,"producer director writer,producer writer executive,director writer producer",0,0,0,2020.0,95.0,4611.0,5.3,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Minor Premise,minor premise,3.0,drama|science fiction|thriller,1,minor premise,1,23.0,0.0,2011.0,93.0,5.7,276.99999999999994,4480743.999999996,2020.0,95.0,4611.0,direct_tconst,direct_tconst,direct_tconst,minor premise,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt9537532,Play or Die,Play or Die,2019,89,7.284134806195205,False,Horror Mystery Thriller,movie,0.0,1,,,,producer director writer,3,,,,"writer,producer director writer",0,0,0,2019.0,89.0,1698.0,3.7,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Play or Die,play or die,3.0,horror|mystery|thriller,1,play or die,1,0.0,0.0,2011.0,91.0,5.7,253.0,3777825.5901044183,2019.0,89.0,1698.0,direct_tconst,direct_tconst,direct_tconst,play or die,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0338751,The Aviator,The Aviator,2004,170,12.762835797136157,True,Biography Drama,movie,0.0,1,1942.0,1942.0,,producer director actor,1,1961.0,1961.0,,writer producer script_department,0,0,0,2004.0,170.0,367749.0,7.5,102608827.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,The Aviator,the aviator,2.0,biography|drama,1,the aviator,1,0.0,0.0,2004.0,99.0,6.45,259.5,2304682.999999999,2004.0,170.0,367749.0,direct_tconst,direct_tconst,direct_tconst,the aviator,2902.0,The Aviator,2004.0,86,222,79.0,207396.0,170.0,1.0,1.0,1.0,0.0,0.0,1,0,0,7.0,7.0,5.407171771460119,1,1,11,5
tt0322259,2 Fast 2 Furious,2 Fast 2 Furious,2003,107,12.48741340428472,False,Action Crime Thriller,movie,0.0,1,1968.0,1968.0,2019.0,producer writer director,3,1969.0,1968.0,,"producer writer director,writer producer script_department",0,0,0,2003.0,107.0,278304.0,5.9,127154901.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2 Fast 2 Furious,2 fast 2 furious,3.0,action|crime|thriller,1,2 fast 2 furious,1,0.0,0.0,1999.0,93.0,5.8,176.99999999999997,4480743.999999996,2003.0,107.0,278304.0,direct_tconst,direct_tconst,direct_tconst,2 fast 2 furious,1892.0,2 Fast 2 Furious,2003.0,36,159,50.0,32791717.0,108.0,0.0,0.0,1.0,0.0,1.0,1,0,0,-14.0,14.0,5.075173815233827,0,0,0,0
tt0080934,The Island,The Island,1980,109,8.6524148711688,False,Action Adventure Drama,movie,0.0,1,1938.0,1938.0,2001.0,director producer actor,1,1940.0,1940.0,2006.0,writer producer actor,0,0,0,1980.0,109.0,4486.0,5.3,15716828.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,The Island,the island,6.0,action|adventure|drama|horror|mystery|thriller,1,the island,1,0.0,0.0,2003.5,92.0,5.85,176.49999999999997,4129284.795052207,1980.0,109.0,4486.0,direct_tconst,direct_tconst,direct_tconst,the island,515.0,The Island,1980.0,40,5,51.0,7399.0,111.0,0.0,0.0,1.0,0.0,2.0,1,0,0,-11.0,11.0,1.791759469228055,0,0,0,0
tt5478478,Hostiles,Hostiles,1999,134,11.28406560665991,True,Drama Western,movie,0.0,1,1970.0,1970.0,,director actor writer,2,1950.0,1930.0,1999.0,"director actor writer,writer actor producer",0,0,0,,,,,,,,,,,,,,,,,0,hostiles,0,,,,,,,,,,,none,none,none,hostiles,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0066834,Black Beauty,Black Beauty,1971,106,6.950814768442584,False,Drama Family Western,movie,0.0,1,1919.0,1919.0,1994.0,director producer writer,5,1895.25,1820.0,1972.25,"director producer writer,producer writer actor,writer,writer producer actor",0,0,0,1971.0,106.0,1098.0,5.4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black Beauty,black beauty,3.0,drama|family|western,1,black beauty,1,0.0,0.0,1999.0,90.0,6.2,147.4991582467726,3697636.387891355,1971.0,106.0,1098.0,direct_tconst,direct_tconst,direct_tconst,black beauty,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0317234,Painted Fire,,2002,120,7.8898337513942955,True,Biography Drama History,movie,0.0,1,1934.0,1934.0,,director writer editor,3,1934.0,1934.0,,"director producer writer,writer,director writer editor",0,0,0,2002.0,120.0,2748.5,7.2,59413.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,Painted Fire,painted fire,3.0,biography|drama|history,1,painted fire,1,0.0,0.0,2002.0,101.0,6.6,174.99999999999994,1537265.8559687347,2002.0,120.0,2748.5,direct_tconst,direct_tconst,direct_tconst,painted fire,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0094138,Three O Clock High,Three O Clock High,1987,97,9.362460420037015,True,Comedy,movie,0.0,1,1961.0,1961.0,,director assistant_director writer,2,1953.0,1953.0,,writer miscellaneous producer,0,0,0,,,,,,,,,,,,,,,,,0,three o clock high,0,,,,,,,,,,,none,none,none,three o clock high,15237.0,Three O'Clock High,1987.0,67,12,73.0,6042.0,90.0,0.0,0.0,1.0,0.0,7.0,1,0,0,-6.0,6.0,2.5649493574615367,0,0,0,0
tt1754811,InAPPropriate Comedy,,1997,83,8.410053315858335,False,Comedy,movie,0.0,1,1964.0,1964.0,,actor writer director,8,1973.1666666666667,1964.0,,"actor producer writer,actress writer producer,actor writer producer,producer manager actor,actor writer director,writer producer actor,actor producer composer,manager casting_director casting_department",0,0,0,,,,,,,,,,,,,,,,,0,inappropriate comedy,0,,,,,,,,,,,none,none,none,inappropriate comedy,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0096786,Alienator,,1990,93,7.358830898342354,False,Action Drama Fantasy,movie,0.0,1,1954.0,1954.0,,director producer writer,1,,,,writer,0,0,0,1990.0,93.0,1730.0,3.2,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Alienator,alienator,2.0,action|science fiction,1,alienator,1,0.0,0.0,2005.0,92.0,5.699999999999999,241.99999999999994,11979387.512231717,1990.0,93.0,1730.0,direct_tconst,direct_tconst,direct_tconst,alienator,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1228987,Let Me In,,1999,116,11.674695614202017,True,Drama Fantasy Horror,movie,0.0,1,1966.0,1966.0,,producer writer director,2,1967.0,1966.0,,"writer actor producer,producer writer director",0,0,0,2010.0,116.0,123526.0,7.1,12134420.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,Let Me In,let me in,5.0,drama|fantasy|horror|mystery|thriller,1,let me in,1,11.0,0.0,2008.0,91.0,6.0,215.00000000000006,3777825.5901044183,2010.0,116.0,123526.0,direct_tconst,direct_tconst,direct_tconst,let me in,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0181600,Yparhei Kai Filotimo,Yparhei kai filotimo,1965,89,7.1891677384203225,True,Comedy,movie,0.0,1,1913.0,1913.0,1991.0,writer director actor,2,1911.0,1909.0,1977.0,"writer director actor,writer music_department soundtrack",0,0,0,,,,,,,,,,,,,,,,,0,yparhei kai filotimo,0,,,,,,,,,,,none,none,none,yparhei kai filotimo,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0057360,A New Kind of Love,A New Kind of Love,1963,110,7.242797922793756,False,Comedy Romance,movie,0.0,1,1917.0,1917.0,2007.0,writer director miscellaneous,1,1917.0,1917.0,2007.0,writer director miscellaneous,0,0,0,1963.0,110.0,1513.0,5.8,4400000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A New Kind of Love,a new kind of love,2.0,comedy|romance,1,a new kind of love,1,0.0,0.0,2000.5,94.0,6.1,186.0,3351563.2031327677,1963.0,110.0,1513.0,direct_tconst,direct_tconst,direct_tconst,a new kind of love,10382.0,A New Kind of Love,1963.0,14,7,51.0,1913.0,110.0,0.0,0.0,1.0,0.0,0.0,1,0,0,-37.0,37.0,2.0794415416798357,1,0,2,0
tt0063501,The Big Gundown,,1966,110,8.697679732264463,True,Drama Western,movie,0.0,1,1921.0,1921.0,2015.0,writer director assistant_director,4,1927.0,1921.0,2007.0,"writer actor assistant_director,writer director assistant_director,writer miscellaneous,writer assistant_director",0,0,0,,,,,,,,,,,,,,,,,0,the big gundown,0,,,,,,,,,,,none,none,none,the big gundown,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
