tconst,label,title_len,title_word_count,title_has_digit,title_has_colon,title_has_question,title_upper_ratio,has_original_title,runtime_missing,votes_missing,start_missing,end_missing,startYear,year_span,numVotes_log1p,num_directors,num_unique_directors,num_writers,num_unique_writers,is_auteur,director_hit_rate,writer_hit_rate,canonical_title_hit_rate,title_group_size_train,title_unique_years_train,title_conflicting_years,title_sim_to_hit,title_sim_to_non_hit,title_sim_margin,genre_match_flag,genre_token_count,genre_center_year,genre_center_runtime,genre_center_rating,is_action,is_comedy,is_drama,is_thriller,is_horror,is_romance,is_adventure,is_animation,is_crime,is_fantasy,is_sci_fi,is_mystery,is_biography,is_documentary,rt_match_flag,rt_tomatometer_rating,rt_audience_rating,rt_tomatometer_count,rt_audience_count,rt_certified_fresh,rt_high,rt_score_gap,rt_score_gap_abs,rt_popularity_log1p,oscar_was_nominated,oscar_was_winner,oscar_num_nominations,oscar_num_wins
tt8237272,0.0,10.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,1.0,2020,0.0,7.307872780763706,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2009.5,92.0,5.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0065125,0.0,22.0,4.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,1.0,1969,0.0,7.3098814858247865,1.0,1.0,5.0,5.0,0.0,0.5013192612137203,0.501294132428697,0.5013192612137203,1.0,1.0,0.0,0.1327322952505145,0.13847726889978562,-0.005744973649271123,1,4.0,1999.0,95.5,6.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0074286,0.0,16.0,3.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,1.0,1997,0.0,7.579678823090456,1.0,1.0,2.0,2.0,0.0,0.4774469154416384,0.5466538738306549,0.5013192612137203,1.0,1.0,0.0,0.025802474848090052,0.022303257539030636,0.003499217309059416,1,2.0,1990.5,94.5,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt9165806,0.0,23.0,4.0,0.0,0.0,0.0,0.13043478260869565,1.0,0.0,0.0,0.0,1.0,2019,0.0,7.118826249062078,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.04362710794744952,0.039028542832004,0.00459856511544552,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt3727690,0.0,14.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2015,0.0,8.424285647900067,1.0,1.0,1.0,1.0,1.0,0.4774469154416384,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.008693033554695155,0.013828983932924517,-0.005135950378229361,1,3.0,1999.0,93.0,5.8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt12801262,1.0,4.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,2021,0.0,11.710431157089223,1.0,1.0,6.0,6.0,0.0,0.5013192612137203,0.5092348284960422,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,5.0,2007.0,90.0,6.1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,1,0,1,0
tt2449638,0.0,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2017,0.0,7.734558844354756,1.0,1.0,3.0,3.0,0.0,0.4774469154416384,0.49336181262302636,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2011.0,91.5,5.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0800956,1.0,15.0,4.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,2007,0.0,9.368625350941896,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5012592947949148,0.5013192612137203,1.0,1.0,0.0,0.07739404402769443,0.0405834952073349,0.03681054882035952,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,40,78.0,5,5386.0,0.0,0.0,-38.0,38.0,1.791759469228055,0,0,0,0
tt1267319,0.0,10.0,2.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2008,0.0,8.368693183097793,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.04238856172644842,0.04799293963312604,-0.0056043779066776225,1,3.0,2011.0,93.0,5.7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt3138782,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,2015,0.0,9.3982297330736,1.0,1.0,1.0,1.0,1.0,0.45574478292156395,0.4359297923597568,0.5013192612137203,1.0,1.0,0.0,0.17405298748342934,0.17052547813732508,0.0035275093461042684,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt9598172,0.0,16.0,2.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,2019,0.0,7.696667081526462,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,95.0,6.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2278870,0.0,15.0,3.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,2016,0.0,7.3901814282264295,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.13471792354435344,0.14679687469824312,-0.012078951153889683,1,5.0,2008.0,91.0,5.9,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt5716848,0.0,17.0,4.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,2017,0.0,7.610357618312838,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.12483180452288054,0.13440548191388016,-0.009573677390999624,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt3034258,0.0,30.0,6.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2013,0.0,7.717796211013582,1.0,1.0,5.0,5.0,0.0,0.4774469154416384,0.48265542724645627,0.5013192612137203,1.0,1.0,0.0,0.009178645670049985,0.013731648174907319,-0.0045530025048573335,1,2.0,2000.5,94.0,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2320073,0.0,29.0,6.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,1.0,2013,0.0,7.208600337960199,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.11674434970643557,0.12307955840366125,-0.006335208697225675,1,3.0,1999.0,93.0,5.8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt7231194,1.0,5.0,3.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,1.0,2018,0.0,8.132706489693264,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1828232,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,2010,0.0,7.142827401161621,2.0,2.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.06657486773956646,0.01380970145704567,0.05276516628252079,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2922382,1.0,5.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,1999,0.0,8.470520783217808,1.0,1.0,1.0,1.0,1.0,0.525065963060686,0.525065963060686,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,94.0,5.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt4008758,1.0,5.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2015,0.0,8.331586243630754,2.0,2.0,5.0,5.0,0.0,0.5013192612137203,0.5013192612137203,0.525065963060686,2.0,2.0,1.0,0.03298767089651905,0.03491849027006439,-0.0019308193735453408,1,4.0,1997.5,94.5,6.15,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2414196,0.0,8.0,2.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0,2014,0.0,7.3938782901077555,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5011993283761094,3.0,3.0,1.0,0.16228366993984142,0.16973929994226902,-0.0074556300024276045,1,2.0,1997.5,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt5477194,1.0,6.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2016,0.0,8.082093278178382,1.0,1.0,1.0,1.0,1.0,0.525065963060686,0.525065963060686,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,1996.0,93.5,6.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt6836936,0.0,5.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2019,0.0,9.776051829226445,1.0,1.0,5.0,5.0,0.0,0.5013192612137203,0.48816748335217997,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2005.0,93.5,5.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt4306300,1.0,19.0,4.0,0.0,0.0,0.0,0.21052631578947367,1.0,0.0,0.0,0.0,1.0,2014,0.0,7.602900462204755,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.05439985124322536,0.03097811024234537,0.023421741000879993,1,3.0,1999.0,95.0,6.2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt9543062,0.0,5.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,2020,0.0,7.699389406256737,2.0,2.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,2013.0,89.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt5200814,1.0,14.0,3.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,2015,0.0,7.512071245835466,1.0,1.0,4.0,4.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.007088083775692261,0.006378744262352518,0.0007093395133397429,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt10477558,1.0,53.0,8.0,0.0,0.0,0.0,0.11320754716981132,1.0,0.0,0.0,0.0,1.0,2019,0.0,8.269244521183056,2.0,2.0,4.0,4.0,0.0,0.5013192612137203,0.5235172651141448,0.5013192612137203,1.0,1.0,0.0,0.1640457935435321,0.13950174550133887,0.024544048042193234,1,3.0,2007.0,90.0,6.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0372909,0.0,5.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2003,0.0,7.870165946469845,1.0,1.0,3.0,3.0,0.0,0.4359297923597568,0.4795227715957324,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,1997.5,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt5523010,0.0,34.0,6.0,0.0,0.0,0.0,0.11764705882352941,1.0,0.0,0.0,0.0,1.0,2018,0.0,10.366340677753023,2.0,2.0,3.0,3.0,0.0,0.4893231219088739,0.5092348284960422,0.5013192612137203,1.0,1.0,0.0,0.23532966787476792,0.2244960658384903,0.010833602036277618,1,3.0,2007.0,90.0,6.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,33,33.0,199,2154.0,0.0,0.0,0.0,0.0,5.298317366548036,0,0,0,0
tt2371158,1.0,14.0,3.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2014,0.0,7.552762084214147,1.0,1.0,3.0,3.0,0.0,0.525065963060686,0.5171503957783641,0.5013192612137203,1.0,1.0,0.0,0.07378092291066451,0.058659036667780155,0.01512188624288436,1,4.0,2000.5,95.5,6.300000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0091658,1.0,10.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,1.0,1997,0.0,8.426857825396356,1.0,1.0,3.0,3.0,0.0,0.5466538738306549,0.5012792836011833,0.5013192612137203,1.0,1.0,0.0,0.002882830326112823,0.0032031351308405734,-0.00032030480472775057,1,3.0,2007.0,90.0,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0035640,0.0,11.0,3.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,1943,0.0,7.160845906664299,1.0,1.0,2.0,2.0,0.0,0.45574478292156395,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.40457653958524037,0.40357352708680755,0.0010030124984328204,1,3.0,2011.0,90.0,5.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0028355,1.0,18.0,3.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1936,0.0,7.807510042216193,1.0,1.0,2.0,2.0,0.0,0.525065963060686,0.5239865675221875,0.5013192612137203,1.0,1.0,0.0,0.016036389537005674,0.016969917393383074,-0.0009335278563773995,1,4.0,2000.5,92.0,6.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,1,0,2,0
tt0022913,1.0,6.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1932,0.0,10.709851805031679,1.0,1.0,6.0,6.0,0.0,0.525065963060686,0.5475392910404956,0.5013192612137203,1.0,1.0,0.0,0.004264497563211256,0.0030090201210741427,0.0012554774421371134,1,2.0,2006.0,92.0,5.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,94,88.0,54,24416.0,1.0,1.0,6.0,6.0,4.007333185232471,0,0,0,0
tt0091671,0.0,26.0,6.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,1.0,1987,0.0,7.763871287820222,1.0,1.0,4.0,4.0,0.0,0.5013192612137203,0.4893830883276794,0.5013192612137203,1.0,1.0,0.0,0.03866334754299141,0.05543424485339383,-0.01677089731040242,1,5.0,2008.0,93.0,5.8,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1142433,0.0,9.0,2.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,2009,0.0,9.556550752867032,1.0,1.0,1.0,1.0,1.0,0.525065963060686,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.004780363586820591,0.004936013667887162,-0.00015565008106657036,1,2.0,2000.5,94.0,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,27.0,99,188303.0,0.0,0.0,-19.0,19.0,4.605170185988092,0,0,0,0
tt0067164,1.0,5.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,1971,0.0,6.977281341630747,1.0,1.0,3.0,3.0,0.0,0.5663645749684525,0.5388321670299415,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2005.0,93.0,6.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1649444,0.0,13.0,3.0,1.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,2012,0.0,10.45302414417273,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0048500824245238236,-0.0048500824245238236,1,2.0,2012.0,91.0,5.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,41,28.0,46,7509.0,0.0,0.0,13.0,13.0,3.8501476017100584,0,0,0,0
tt0444505,0.0,23.0,4.0,1.0,0.0,0.0,0.08695652173913043,1.0,0.0,0.0,0.0,1.0,2005,0.0,8.654691704601872,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.012925289059012548,0.015464632373215732,-0.0025393433142031838,1,5.0,1999.0,93.0,6.1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0084422,1.0,31.0,6.0,0.0,0.0,0.0,0.12903225806451613,1.0,0.0,0.0,0.0,1.0,1982,0.0,8.316300249036848,2.0,2.0,4.0,4.0,0.0,0.5013192612137203,0.5369393139841688,0.5013192612137203,1.0,1.0,0.0,0.34979429434742665,0.36830790746755376,-0.018513613120127115,1,4.0,1997.5,95.0,6.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2088012,1.0,5.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2011,0.0,7.014814351275545,1.0,1.0,2.0,2.0,0.0,0.525065963060686,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.004721640936558305,0.0029278656188187722,0.0017937753177395327,1,4.0,2006.0,92.0,6.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1686039,0.0,16.0,3.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,1.0,1999,0.0,9.611261840034475,1.0,1.0,1.0,1.0,1.0,0.5011993283761094,0.479408053229322,0.5013192612137203,1.0,1.0,0.0,0.07158782989489729,0.05864001305391328,0.012947816840984006,1,2.0,1999.0,94.5,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt4302740,0.0,32.0,7.0,1.0,0.0,0.0,0.1875,1.0,0.0,0.0,0.0,1.0,2015,0.0,6.92951677076365,1.0,1.0,3.0,3.0,0.0,0.4774469154416384,0.4854043640323324,0.5013192612137203,1.0,1.0,0.0,0.009178645670049985,0.013731648174907319,-0.0045530025048573335,1,2.0,2000.5,94.0,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt6087426,0.0,10.0,2.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2017,0.0,8.289037098278483,1.0,1.0,2.0,2.0,0.0,0.4774469154416384,0.4665958491816012,0.5013192612137203,1.0,1.0,0.0,0.015520984277599577,0.00957766342235761,0.005943320855241966,1,2.0,2012.0,91.0,5.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,67,30.0,21,215.0,0.0,0.0,37.0,37.0,3.091042453358316,0,0,0,0
tt4679210,1.0,6.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2015,0.0,9.878118461185586,1.0,1.0,1.0,1.0,1.0,0.525065963060686,0.525065963060686,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0094291,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,1987,0.0,8.84103922875174,1.0,1.0,2.0,2.0,0.0,0.5427660510114336,0.5311873350923483,0.5013192612137203,1.0,1.0,0.0,0.024565655262526874,0.004071337159559687,0.020494318102967188,1,2.0,1996.0,93.5,6.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,78,81.0,51,50591.0,1.0,1.0,-3.0,3.0,3.9512437185814275,1,1,1,1
tt1877832,1.0,25.0,6.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1999,0.0,13.13104041292679,1.0,1.0,5.0,5.0,0.0,0.525065963060686,0.5519710894266361,0.5013192612137203,1.0,1.0,0.0,0.07304039742088635,0.05293860104617299,0.020101796374713356,1,4.0,2005.0,91.5,5.75,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1037222,0.0,19.0,3.0,0.0,0.0,0.0,0.10526315789473684,1.0,0.0,0.0,0.0,1.0,2013,0.0,7.134093721192866,1.0,1.0,3.0,3.0,0.0,0.4774469154416384,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.8394027129175912,0.8699474558222345,-0.030544742904643374,1,4.0,2003.0,90.0,6.050000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0350232,0.0,12.0,2.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2004,0.0,7.356279876550748,1.0,1.0,1.0,1.0,1.0,0.5011993283761094,0.5011993283761094,0.5013192612137203,1.0,1.0,0.0,0.004703907854752642,0.016271813214879086,-0.011567905360126444,1,2.0,2012.0,91.0,5.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0068257,1.0,8.0,1.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,1.0,1972,0.0,8.278174290943738,1.0,1.0,3.0,3.0,0.0,0.5466538738306549,0.5381125700042759,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,4.0,2002.0,94.0,6.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0087032,0.0,17.0,3.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,1.0,1984,0.0,9.664214619292034,2.0,2.0,4.0,4.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.013872134131705436,0.034510410957769536,-0.0206382768260641,1,2.0,2002.0,93.5,5.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,46.0,16,20518.0,0.0,0.0,-33.0,33.0,2.833213344056216,0,0,0,0
tt0060474,1.0,20.0,3.0,0.0,0.0,0.0,0.15,1.0,0.0,0.0,0.0,1.0,1966,0.0,9.750511182936638,1.0,1.0,5.0,5.0,0.0,0.5466538738306549,0.5289278004317582,0.5013192612137203,1.0,1.0,0.0,0.03372408742738004,0.007732736672599376,0.025991350754780665,1,3.0,1990.0,93.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0267363,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,2001,0.0,7.850882664809852,1.0,1.0,3.0,3.0,0.0,0.5011993283761094,0.5092348284960422,0.5013192612137203,1.0,1.0,0.0,0.0042156304759447885,0.0029278656188187722,0.0012877648571260163,1,2.0,1996.0,93.5,6.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0858492,1.0,12.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,2006,0.0,8.286521373681236,1.0,1.0,3.0,3.0,0.0,0.5663645749684525,0.5658170554924026,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1999.0,94.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1407049,0.0,8.0,1.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,1.0,2010,0.0,9.223355309053677,1.0,1.0,1.0,1.0,1.0,0.4774469154416384,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,4.0,2011.0,90.5,5.65,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt6042446,0.0,13.0,2.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,2017,0.0,7.688455356549944,1.0,1.0,1.0,1.0,1.0,0.5011993283761094,0.479408053229322,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2002.0,95.0,6.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt3660770,1.0,14.0,2.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,2015,0.0,8.274611946209552,2.0,2.0,2.0,2.0,0.0,0.5457152690145692,0.5012564392511623,0.5013192612137203,1.0,1.0,0.0,0.008843599777744494,0.005838788576918262,0.003004811200826232,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0089606,1.0,16.0,5.0,0.0,0.0,0.0,0.1875,1.0,0.0,0.0,0.0,1.0,1985,0.0,9.934840860194123,1.0,1.0,4.0,4.0,0.0,0.479408053229322,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.06183836693636444,0.0264915795093267,0.03534678742703774,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1881109,0.0,9.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,2019,0.0,7.837159650001675,1.0,1.0,3.0,3.0,0.0,0.45574478292156395,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2005.0,93.0,6.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1594917,0.0,18.0,4.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,2011,0.0,8.39049553837028,1.0,1.0,4.0,4.0,0.0,0.5011993283761094,0.48989565843127847,0.5013192612137203,1.0,1.0,0.0,0.2085587164202542,0.2107782863779642,-0.002219569957709999,1,3.0,1999.0,91.0,5.9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,7.0,11,1402.0,0.0,0.0,2.0,2.0,2.4849066497880004,0,0,0,0
